tweet_id,airline_sentiment,whole_tweet,emoticon,mentions,hashtags,airline,n_words,n_words_mayus,n_words_mayus_len,n_suspensivos,n_exclamations,n_questions,len_tw
930776725176373248,negative,iberia no puedo viajar la vuelta ni avisando que no puedo volar la ida alguna solucion para algo que les genera cero perjuicios gracias,[],['iberia'],[],['iberia'],24,0,0,0,0,1,135
945692319583436800,negative,asi agradece iberia a sus tripulantes que vuelen el dia de navidad alejados de sus familias 1 triste paquetito de turrones para toda la tripulacionpic twitter com qiqjwkcadj,['1f914'],[],[],['iberia'],24,0,0,1,0,0,173
930347067448463360,positive,ryanair analizara con el consell las ayudas a otras firmas y preve crecer un 50 en valencia via levante emv,[],['levante_emv'],[],['ryanair'],21,0,0,0,0,0,107
931108129487585280,negative,loginewses iberia lanza nueva ruta a managua en octubre de 2018,[],[],[],['iberia'],12,0,0,0,0,0,63
935910765864857605,negative,hola iberia que justo el corte de vuelos a barcelona mmmm,[],[],[],['iberia'],11,0,0,0,3,0,57
938145942854881280,negative,gracias iberia por vuestra maravillosa organizacion y por la media hora de espera de nuestras maletas y aqui seguimos porque os habeis empenado en meterlas en cabina habiendo espacio en el avion todo ventajas y ganar tiempo pic twitter com 6icdaiwgtm,[],['Iberia'],[],['iberia'],37,0,0,1,1,0,250
941718379974537216,negative,y el sentido comun es jamas elegir a iberia para tu viaje ,[],[],[],['iberia'],12,1,1,0,0,0,58
944557902077091841,negative,de verdad a sinverguenzas timadores y caraduras no les gana nadie ,[],[],[],[],11,0,0,0,0,0,66
941592468562370560,positive,ryanair reconocera a los sindicatos de pilotos como interlocutores,[],[],[],['ryanair'],9,0,0,0,0,0,66
938044348834418688,positive,te felicito jose ,[],[],[],[],3,0,0,0,0,0,17
936152126635626496,positive,pero que eso tiene facil solucion pagas mas y vuela con otra compania n na mi no me importa tener andar al avion y no poder subir las maletas que quiera pero pagar por el vuelo menos que por un taxi n njamas he tenido retrasos con ryanair es y no puedo decir lo mismo de iberia,[],['Ryanair_ES'],[],['iberia'],52,0,0,0,0,0,277
942373327573868544,negative,eso es asi pero es por la proximidad en el teclado eh ,[],[],[],[],12,0,0,0,3,2,54
941018850753175552,negative,si fuerais animalistas lo hariais sin mas no por 2000 rt eso si a los 150 pasajeros del vuelo iberia ib3723 los dejais tirados en el aeropuerto de amsterdam durante 5 dias sin ayuda tipica estrategia de community manager de mediamarkt es de ellos al menos es esperable ,[],"['iberia', 'MediaMarkt_es']",['IB3723'],['iberia'],47,2,10,0,0,0,269
923951862323318785,negative,iberia hoy me comunican a las dos y algo de la tarde que no hay otra opcion que no sea volar el dia 28 manana ,[],['Iberia'],[],['iberia'],25,1,10,0,1,0,110
934083197318696960,neutral,lo criticamos pero luego todos volamos en low cost dudo que un piloto o tripulacion de ryanair cobre como la de iberia elegimos y luego hay que asumir las consecuencias ,[],[],[],['ryanair'],28,0,0,2,0,0,169
934194711069446145,neutral,lufthansa arrebata a ryanair el liderazgo en pasajeros en europa,[],[],[],"['lufthansa', 'ryanair']",10,0,0,0,0,0,64
935237963432255488,positive,si si es verdad n megustavolar n megustavolariberia,[],[],[],[],4,0,0,0,6,0,51
934901197626118146,negative,pues nada que ni una respuesta os lavais las manos y al cliente que le den n consumidores facua iberia no tiene que compensar por sacarte de business por overbooking ,[],['facua'],[],['iberia'],29,0,0,1,0,1,166
940566967269908480,negative,lo he hecho tres veces ya enviando un correo a la direccion indicada oexvy iberia es y nunca obtuve respuesta es por ello que les contacte por twitter ,[],[],[],[],26,0,0,0,0,0,151
944729280801595392,negative,me pregunto si alguien de iberia o air canada estaran buscando mi maleta o estaran tranquilamente preparandose para nochevieja ,[],[],[],['iberia'],19,1,6,0,0,0,127
938147181822955527,neutral,iberia queria saber si es verdad que el ib6673 del 07 12 hace escala en sdq antes de llegar a ccs cuando compre era directo a ccs o por lo menos iberia asi me lo hizo creer ,[],['iberia'],[],"['iberia', 'iberia']",36,4,16,0,0,0,173
925116874597249024,neutral,hay un vuelo desde madrid el viernes a las 12h nsale ida y vuelta unos 200,[],[],[],[],15,0,0,0,0,0,74
940626498280742912,negative,llamen a estos que la cgt esta en cualquiera ,[],[],[],[],9,1,3,0,0,0,45
937385456391675904,negative,a veces me ha pasado incluso reservar con agencia logitravel y me cancelaron el viaje porque no podian coger esa tarifa ,[],[],[],[],21,1,1,0,0,0,120
936120176562593793,positive,ryanair tarda menos de dos horas en amargar la oferta aniversario de iberia express,[],[],[],"['ryanair', 'iberia']",14,0,0,0,0,0,83
934068523500036096,negative,le dan ideas a volaris vivaaerobus y calafia,[],[],[],[],8,0,0,0,0,0,44
934383712619454464,negative,senores de iberia intenten entender el motivo de mi reclamacion antes de emitir respuestas estandar no debo pagar 50 chf por emitir un billete en atn al cliente del aeropuerto de zurich cuando uds fueron quienes no realizaron el cobro en mi tarjeta,[],['Iberia'],[],['iberia'],43,1,3,0,0,0,248
947879033903243265,neutral,arketing llega el primer duelodemarcas de marketingdirecto ryanair vs easyjet nuevo ano nuevos proyectos e ,[],[],['duelodemarcas'],"['ryanair', 'easyjet']",17,1,2,0,0,0,107
948548400160616448,neutral,ahora ademas han sacado la movida esa de level asi que igual han subido por algun lao para bajar por otro ,[],[],[],['level'],21,0,0,0,0,0,106
946756989522186242,neutral,la matriz de iberia y british airways quiere subirse a bordo de la aerolinea niki socialmedia marketing via mkdirecto,[],[],"['socialmedia', 'marketing']",['iberia'],20,0,0,0,0,0,117
936157835817377793,negative,juanmansantos q es un servicio esencial de ahora en adelante cualquier paro sera calificado asi se acabo el derecho a la huelga en europa los paros de las empresas como iberia air france lufthansa los jueces no las han declarado ilegal x ser 1 servicio esencial q verguenza ,[],['JuanManSantos'],[],"['iberia', 'lufthansa']",48,2,12,0,1,1,274
926998838065422337,negative,espero que se resuelva en tema cuanto antes gracias,[],[],[],[],9,0,0,0,0,0,51
923904421410590725,negative,no puedo volver a los asientos gratis porque parece que esta lleno el avion y los que ibamos a coger no estan liberados a pagarlos 2 2 ,[],[],[],[],27,1,1,0,0,0,135
927270668558888961,neutral,holaargentina quiero viajar con solitafreije,[],['solitafreije'],['HolaArgentina'],[],5,0,0,0,0,0,44
923223007564353538,negative,tampoco tienen en cuenta al asignarte asiento las preferencias que tiene el viajero en su perfil y siempre hay q pagar asientos reducidos,[],[],[],[],23,0,0,0,0,0,137
940677523721146368,negative,pues de momento siguen sin aparecer y son articulos que necesito asi que si manana no se nada buscare carrito y maxicosi para comprar y les pasare factura no puedo esperar 21 dias sin poder circular con mi bebe ni sacarlo a la calle iberia aena consumidores,[],"['Iberia', 'aena', 'consumidores']",[],['iberia'],47,0,0,0,0,0,257
930777447666212864,neutral,podium podcast e iberia se alian en la ficcion sonora aerolinea momentos ,[],[],[],['iberia'],12,0,0,0,0,0,73
937499957069836288,negative,asi fue el accidente del vuelo 5022 de spanair el mas letal en espana en 2 decadas video ,[],[],[],[],18,0,0,0,0,0,89
942228090452873216,neutral,el propio montaje jajajajaj,[],[],[],[],4,0,0,0,0,0,27
929994612210626560,negative,fraude denuncian a ryanair por fraude de ley como una casa,[],[],['fraude'],['ryanair'],12,0,0,0,0,0,58
946380632057401349,neutral,un dato los canteranos lo pasaron mal cuando jugaron con cobresal e iberia en copa chile debe venir gente con experiencia en la b y los nuestros sean una mixtura asi fue el 2008 y funciono bien,[],[],[],['iberia'],36,1,1,1,0,0,193
933602459968327680,negative,lo de iberia con los avios es de una cara como el cemento armado,[],['Iberia'],[],['iberia'],14,0,0,0,0,0,64
931526115721609218,positive,ryanair busca convertirse en el amazon de los viajes desde sus oficinas en madrid ryanair ya ha inaugurado sus oficinas de travel labs en madrid y esta buscando el mejor talento para que les ayude a convertirse en el amazon de los viajes ,[],[],[],"['ryanair', 'ryanair']",44,0,0,1,0,0,238
935165819750825984,negative,iberia me parece mal q el servicio de atencion al cliente con respeto a reclamaciones se este gestionando tan lento incluso nulo tengo derecho a lo q pido por culpa de un retraso de mas de 6 horas al destino final ,[],['Iberia'],[],['iberia'],42,0,0,0,2,0,214
937761079219904513,negative,en el call center no atiende nadie me canse de llamar necesito q se contacten conmigo para solucionar este problema ,[],[],[],[],20,0,0,0,11,0,116
948679632898969601,negative,primer duelodemarcas ryanair vs easyjet via youtube,[],['YouTube'],['duelodemarcas:'],"['ryanair', 'easyjet']",8,0,0,0,0,0,51
942857513770373120,negative,pues a mi les reclame un dano en mi equipaje y no me hicieron ni caso por no rellenar un formulario el cual sus empleados en gatwick no me dieron,[],[],[],[],30,0,0,0,0,0,145
923494883171631104,negative,21 dias para darte una respuesta sobre un dinero que no deberian haberte quitado y cobrar 2 veces sin aviso para no comprar ni uno mas ,[],[],[],[],26,1,1,0,2,1,135
935973667732951040,negative,iberia iberiaexpress hola problema tecnicos que ocurre pic twitter com irjjeau2me,[],"['Iberia', 'iberiaexpress']",[],"['iberia', 'iberiaexpress']",7,0,0,0,0,2,81
942796574949888005,negative,por un retraso de una hora de ryanair es ryanair en stanstead mi novio no llega a su conexion en aeropuertobcn aena con vueling estoy intentando llamar a vueling para ver si le pueden esperar 5 minutos y solo me coge el tlf una maquina no podemos hacer nada ,[],"['Ryanair_ES', 'Ryanair', 'AeropuertoBCN', 'aena', 'vueling.']",[],"['ryanair', 'vueling', 'vueling']",48,0,0,0,0,2,258
948981861371580416,negative,cansado de esperar un pasajero sale y se sienta en el ala de un avion,[],[],[],[],15,0,0,0,0,0,69
942322403333562368,positive,no hay nada como unas galletas de palencia para acompanar iberia aguilardecampoopic twitter com hp3ndrlder,[],['Iberia'],['AguilarDeCampoopic.twitter.com/hp3ndRldEr'],['iberia'],12,0,0,0,0,0,106
926215576917340161,neutral,stan regalando billetes de avion o que pasa todos las historias de intagram de billetes de ryanai,[],[],[],[],17,0,0,0,0,1,97
942818271023247360,positive,la gente obesa no hace dieta ni para salvarse la vida obviamente no lo haran por los pasajeros de un avion sugeria adaptacion x parte de aerolineas por ej iberia y mas bien queria desahogarme pero buen consejo lo tendre en cuenta ,['1f44d'],[],[],['iberia'],43,0,0,1,0,0,230
927846363076886530,neutral,de este fin de semana no pasa 90aniversarioiberia condeduquemad iberia,"['1f60d', '1f60d']","['CondeDuqueMAD', 'Iberia']",['90AniversarioIberia'],['iberia'],10,0,0,0,1,0,70
948691977792401408,negative,un hombre desespera y escapa de un avion de ryanair por la puerta de emergencia,[],[],[],['ryanair'],16,0,0,0,0,0,79
936210354018897920,negative,vuelo asturias madrid no dejan subir equiaje de mano a viajeros a madrid iberia ocu felizjueves sinverguenzas,[],[],"['iberia', 'ocu', 'FelizJueves', 'sinvergüenzas']",['iberia'],17,0,0,0,0,0,109
930451532541132800,positive,nueva ruta a copenhague para volar desde sevilla con ryanair en marzo,[],[],[],['ryanair'],13,0,0,0,0,0,69
948329363635867650,negative,cuando te toca volar con ryanair otgala9pic twitter com wisa57rcow,[],[],['OTGala9pic.twitter.com/WiSa57RCow'],['ryanair'],7,0,0,0,0,0,66
923232118288809984,negative,famoso iberia por sus desastres en servicioalcliente en mi caso me hizo perder una importante conferencia por cancelacion del vuelo ,[],['Iberia'],['Servicioalcliente'],['iberia'],20,0,0,0,0,0,132
931201681668362243,neutral,con iberia mi destino a un solo click deseadme suerte holaargentina hola 79 destinos europeos al mejor precio,[],"['Iberia,']",['HolaArgentina.'],['iberia'],18,0,0,0,1,0,109
926881480202170368,positive,super utile n ryanair viaggiare meetworld,['1f60a'],[],"['viaggiare', 'meetworldhttps://twitter.com/viaggiovero/status/926834194738585600\\xa0…']",[],4,0,0,0,0,0,41
944533487394213888,negative,despues de 25 minutos de espera al 901 de iberia y que te digan que no soluciona tu problema no tiene precio oops si que tiene precio 12 para la llamada iberia901 chekinonlinenulo,[],[],"['iberia', 'iberia901', 'chekinonlinenulo']",['iberia'],33,0,0,2,0,0,179
944801165686071296,positive,si super puntual,"['1f923', '1f644']",[],[],[],4,0,0,0,0,0,16
938130630398873601,positive,iberia tendra mas vuelos semanales entre san juan y madrid,[],[],[],['iberia'],11,0,0,0,0,0,58
933442894190477313,negative,quieres que te envie un mensaje directo estoy intentando comprar billetes y llevo 2 horas esperando respuesta de confirmacion de la compra no me lo puedo creer porque no contactas por mensaje directo y te doy mas detalles de la compra ,[],[],[],[],41,0,0,0,0,1,235
926394391266242560,neutral,vuelo 3162 madrid londres gracias,[],[],[],[],4,0,0,0,0,0,33
942823050625548289,neutral,iberia recibe un nuevo avion a330 200 y lo bautiza como santo domingo,[],[],[],['iberia'],13,1,8,0,0,0,69
937030885320347649,negative,asi fue el accidente del vuelo 5022 de spanair el mas letal en espana en 2 decadas video ,[],[],[],[],18,0,0,0,0,0,89
933543522740948993,positive,con iberia mi destino a un solo click deseadme suerte holacolombia hola 79 destinos europeos al mejor precio,[],"['Iberia,']",['HolaColombia.'],['iberia'],18,0,0,0,1,0,108
941058419775234048,negative,rt por favor pasajeros que iberia les demora la devolucion del dinero jodamoslos retuiteemos y compartamos en redes entre todos para que les podamos joder la mayor cantidad de ventas posibles iberia no cumple que otros puedan elegir otras aerolineas iberia iberianocumple,[],[],"['iberia', 'iberianocumple']","['iberia', 'iberia', 'iberia']",42,39,215,0,0,1,271
924976528378814464,neutral,22 informebolorino n controladores n aeropuertostfe da la bienvenida a aireuropa aeropuertogc aeropuertotfsur aeropuertotfnor pic twitter com bxkogdhkvq,"['1f6e9', '1f6e9']","['AirEUROPA:', 'AeropuertoGC', 'aeropuertotfsur', 'Aeropuertotfnor.pic.twitter.com/bXKogDhKVQ']","['InformeBOLORINO\\n@CONTROLADORES\\n@AeropuertosTFE', 'BIENVENIDA']",['aireuropa'],10,1,11,0,0,0,152
941378075727663106,negative,oleada de huelgas en ryanair estas navidades,[],[],"['Ryanair', 'Navidadeshttps://elsaltodiario.com/laboral/ryanair-navidades-oleada-huelgas\\xa0…']",['ryanair'],7,0,0,0,0,0,44
946104242682630144,positive,feliz ano nuevo iberia ,[],[],[],['iberia'],4,1,7,0,0,0,23
935815923725987840,neutral,de acuerdo pero esto lo debian tener en el calculo de costes me parece bastante sorprendente por aquello del quid pro quo a quien beneficia esto a level alias iberia no se no se,[],[],[],"['level', 'iberia']",34,0,0,1,0,0,177
946340892067221504,neutral,tarifa low cost por supuesto,[],[],[],[],5,0,0,0,0,0,28
925009677049647104,negative,se como funciona el tema de un equipaje perdido me sorprende que la prioridad en este caso no sirva de nada y en un vuelo sin conexiones ,[],[],[],[],27,0,0,0,0,0,137
940628175276662784,negative,las mejores ofertas de empleo it de espana endesa mercadona y ryanair,[],[],[],[],12,1,2,0,0,0,69
941299916835639296,positive,muchas felicidades y a seguir volando muy alto ,"['1f382', '1f389']",[],[],[],8,0,0,0,3,0,47
935232628776751105,negative,iberia una verguenza hay que hacer check in online desde pais destino xq vuestra web no funciona gracias x corregir nada,[],['iberia'],[],['iberia'],21,0,0,0,0,0,120
947186115953512454,negative,la maravillosa aventura de viajar en avion con la bici capitulo 2637473930 ,[],[],[],[],12,0,0,0,0,0,75
931448119220248578,neutral,ryanair no se conforma solo con los vuelos,[],[],[],['ryanair'],9,0,0,0,0,0,42
941102250256199681,positive,iberia plus cumple 25 anos queremos celebrarlo contigo de una manera muy especial elige tu numero favorito y preparate para ganar ,[],[],[],['iberia'],22,0,0,1,1,0,130
947293265556107265,negative,asi fue el accidente del vuelo 5022 de spanair el mas letal en espana en 2 decadas video,[],[],['VIDEOhttps://goo.gl/ivmbtb\\xa0'],[],18,0,0,0,0,0,88
935826503161565184,neutral, sacar ryanair ofertas de vuelos a 5 10 y no poner nunca malaga como aeropuerto de salida y si poblachos como valladolid o vigo de ris,[],[],[],['ryanair'],26,0,0,0,0,0,134
